Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Type
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,51:19.6,51:19.6,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:7405:5:505,0,fe80::212:740c:c:c0c,0,51:19.8,51:19.9,1622140000000000.0,46861,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,51:21.8,51:21.8,1622140000000000.0,0,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,51:22.0,51:26.9,1622140000000000.0,4937502,set(),Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,51:22.5,51:27.5,1622140000000000.0,4968334,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,51:23.1,51:27.2,1622140000000000.0,4105369,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,51:23.6,51:23.6,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,51:23.7,51:27.8,1622140000000000.0,4122455,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,51:24.0,51:24.0,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,51:24.3,51:28.9,1622140000000000.0,4588972,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:7402:2:202,0,fe80::212:7408:8:808,0,51:24.5,51:24.5,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:08:00:08:08:08'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,51:24.6,51:29.6,1622140000000000.0,4969412,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,51:25.0,51:25.0,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,51:25.4,51:25.4,1622140000000000.0,0,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,51:25.9,51:30.8,1622140000000000.0,4930304,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:7404:4:404,0,fe80::212:7405:5:505,0,51:26.3,51:26.3,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:05:00:05:05:05'}",Normal
WPAN,0,0,0,0,51:27.0,51:32.0,1622140000000000.0,4993950,set(),Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,51:27.0,51:32.0,1622140000000000.0,4981155,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,51:27.5,51:32.2,1622140000000000.0,4658179,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,51:27.5,51:32.3,1622140000000000.0,4809525,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,51:29.2,51:29.2,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,51:29.6,51:34.6,1622140000000000.0,4996785,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,51:29.7,51:29.7,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,51:30.5,51:30.5,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,51:30.9,51:35.5,1622140000000000.0,4588915,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,51:31.6,51:36.2,1622140000000000.0,4627260,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
WPAN,0,0,0,0,51:32.0,51:37.0,1622140000000000.0,4988343,set(),Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,51:32.5,51:37.5,1622140000000000.0,4913580,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,51:32.6,51:36.9,1622140000000000.0,4317802,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,51:33.1,51:33.1,1622140000000000.0,0,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,51:34.4,51:38.8,1622140000000000.0,4453125,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,51:34.7,51:39.6,1622140000000000.0,4953729,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,51:35.2,51:35.2,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,51:35.7,51:40.0,1622140000000000.0,4276441,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,51:35.7,51:40.3,1622140000000000.0,4551483,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,51:37.0,51:42.0,1622140000000000.0,4997175,set(),Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,51:37.4,51:37.4,1622140000000000.0,0,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,51:37.5,51:37.5,1622140000000000.0,12387,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,51:37.7,51:42.6,1622140000000000.0,4907163,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,51:38.2,51:42.9,1622140000000000.0,4674894,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,51:39.7,51:39.7,1622140000000000.0,0,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,51:39.7,51:44.7,1622140000000000.0,4986703,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,51:40.4,51:40.4,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,51:41.8,51:46.3,1622140000000000.0,4528705,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,51:42.0,51:47.0,1622140000000000.0,4976592,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
WPAN,0,0,0,0,51:42.0,51:47.0,1622140000000000.0,4986230,set(),Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,51:42.7,51:42.7,1622140000000000.0,0,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,51:42.7,51:47.7,1622140000000000.0,4941632,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,51:43.0,51:43.2,1622140000000000.0,121762,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,51:44.8,51:49.7,1622140000000000.0,4968750,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,51:44.8,51:44.8,1622140000000000.0,16851,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,51:44.8,51:49.2,1622140000000000.0,4393264,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,51:44.9,51:44.9,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,51:44.9,51:48.9,1622140000000000.0,4085917,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,51:45.8,51:49.9,1622140000000000.0,4125000,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,51:47.0,51:52.0,1622140000000000.0,4996842,set(),Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,51:47.0,51:51.5,1622140000000000.0,4460938,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,51:47.7,51:52.7,1622140000000000.0,4923207,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,51:47.9,51:51.9,1622140000000000.0,4078124,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,51:48.5,51:52.5,1622140000000000.0,3965532,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,51:48.8,51:53.3,1622140000000000.0,4460922,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,51:49.8,51:54.8,1622140000000000.0,4992188,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,51:50.3,51:50.3,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,51:50.6,51:55.2,1622140000000000.0,4645911,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,51:50.7,51:55.7,1622140000000000.0,4953763,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,51:52.1,51:57.1,1622140000000000.0,4987788,set(),Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,51:52.8,51:57.8,1622140000000000.0,4999942,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
ICMPv6,fe80::212:7405:5:505,0,fe80::212:740a:a:a0a,0,51:53.4,51:53.4,1622140000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,51:53.6,51:58.1,1622140000000000.0,4429672,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,51:54.3,51:58.4,1622140000000000.0,4101543,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,51:54.8,51:59.8,1622140000000000.0,4976844,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,51:54.8,51:54.8,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,51:55.8,51:55.8,1622140000000000.0,17888,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,51:56.0,52:00.4,1622140000000000.0,4453104,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,51:56.6,52:01.0,1622140000000000.0,4421852,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,51:57.1,52:02.1,1622140000000000.0,4989521,set(),Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,51:57.3,52:01.6,1622140000000000.0,4301449,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,51:57.8,52:02.8,1622140000000000.0,4986994,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,51:58.9,52:03.0,1622140000000000.0,4093766,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:7404:4:404,0,fe80::212:7405:5:505,0,51:59.0,51:59.0,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,51:59.0,52:03.9,1622140000000000.0,4886820,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
ICMPv6,fe80::212:740b:b:b0b,0,ff02::1a,0,51:59.5,51:59.5,1622140000000000.0,0,"{'00:12:74:0b:00:0b:0b:0b', '0x0000ffff'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,51:59.8,52:04.8,1622140000000000.0,4976898,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
ICMPv6,fe80::212:7405:5:505,0,ff02::1a,0,52:00.1,52:00.1,1622140000000000.0,0,"{'0x0000ffff', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,52:00.2,52:00.2,1622140000000000.0,24057,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,52:00.4,52:00.4,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,52:01.4,52:06.4,1622140000000000.0,4992175,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
ICMPv6,fe80::212:7402:2:202,0,ff02::1a,0,52:01.7,52:01.7,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '0x0000ffff'}",Normal
WPAN,0,0,0,0,52:02.1,52:07.1,1622140000000000.0,4969823,set(),Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,52:02.8,52:07.8,1622140000000000.0,4996080,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,52:03.6,52:07.9,1622140000000000.0,4304703,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,52:03.6,52:07.7,1622140000000000.0,4093765,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,52:04.8,52:09.8,1622140000000000.0,4968750,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,52:05.2,52:09.3,1622140000000000.0,4140625,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,52:05.2,52:05.2,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,52:05.9,52:10.5,1622140000000000.0,4667780,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,52:06.0,52:06.0,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,52:06.4,52:10.7,1622140000000000.0,4309278,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,52:06.4,52:11.3,1622140000000000.0,4889299,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
WPAN,0,0,0,0,52:07.1,52:12.1,1622140000000000.0,4991155,set(),Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,52:07.9,52:12.8,1622140000000000.0,4946122,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,52:08.0,52:13.0,1622140000000000.0,4989641,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,52:08.6,52:13.0,1622140000000000.0,4351563,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,52:09.9,52:14.9,1622140000000000.0,4992162,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,52:10.4,52:10.4,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,52:11.9,52:15.9,1622140000000000.0,4015642,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,52:12.1,52:17.1,1622140000000000.0,4987253,set(),Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,52:13.0,52:18.0,1622140000000000.0,4992468,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,52:13.3,52:17.5,1622140000000000.0,4273453,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,52:13.7,52:17.9,1622140000000000.0,4187515,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,52:13.8,52:13.8,1622140000000000.0,15606,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,52:14.7,52:14.7,1622140000000000.0,16244,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,52:15.1,52:15.1,1622140000000000.0,11514,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,52:15.1,52:20.1,1622140000000000.0,4937500,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,52:15.4,52:20.4,1622140000000000.0,4956931,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,52:15.5,52:15.5,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
ICMPv6,fe80::212:7404:4:404,0,fe80::212:7406:6:606,0,52:16.9,52:16.9,1622140000000000.0,0,"{'00:12:74:04:00:04:04:04', '00:12:74:06:00:06:06:06'}",Normal
WPAN,0,0,0,0,52:17.1,52:22.1,1622140000000000.0,4956490,set(),Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,52:17.5,52:22.3,1622140000000000.0,4833390,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,52:18.0,52:23.0,1622140000000000.0,4997728,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,52:18.5,52:23.0,1622140000000000.0,4500001,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:7409:9:909,0,ff02::1a,0,52:18.8,52:18.8,1622140000000000.0,0,"{'00:12:74:09:00:09:09:09', '0x0000ffff'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,52:18.8,52:18.8,1622140000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,fe80::212:740a:a:a0a,0,ff02::1a,0,52:19.6,52:19.6,1622140000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '0x0000ffff'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,52:19.8,52:19.8,1622140000000000.0,47494,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,52:20.2,52:25.2,1622140000000000.0,4991934,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,52:20.3,52:20.3,1622140000000000.0,12388,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,52:20.9,52:25.2,1622140000000000.0,4328106,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,52:21.0,52:21.0,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,52:21.9,52:26.7,1622140000000000.0,4882777,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,52:22.1,52:27.1,1622140000000000.0,4986705,set(),Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,52:22.8,52:27.3,1622140000000000.0,4500000,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5,::212:7403:3:303,8765,52:23.0,52:27.9,1622140000000000.0,4885183,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",Malicious
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,52:24.7,52:28.8,1622140000000000.0,4109359,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,52:24.9,52:29.7,1622140000000000.0,4799119,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,52:25.3,52:29.9,1622140000000000.0,4602502,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",Normal
ICMPv6,fe80::212:7408:8:808,0,ff02::1a,0,52:25.4,52:25.4,1622140000000000.0,0,"{'00:12:74:08:00:08:08:08', '0x0000ffff'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,52:25.5,52:25.5,1622140000000000.0,11566,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:740c:c:c0c,6666,52:26.3,52:30.8,1622140000000000.0,4429702,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,52:26.9,52:31.2,1622140000000000.0,4333390,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,52:27.0,52:27.0,1622140000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",Normal
WPAN,0,0,0,0,52:27.1,52:32.1,1622140000000000.0,4984248,set(),Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,52:27.3,52:31.8,1622140000000000.0,4468750,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",Normal
