Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Type
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,24:05.9,24:10.9,1622120000000000.0,4986787,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,24:06.4,24:06.4,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,24:07.1,24:11.9,1622120000000000.0,4765610,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,24:07.7,24:12.1,1622120000000000.0,4437501,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
ICMPv6,fe80::212:7402:2:202,0,fe80::212:7408:8:808,0,24:08.5,24:08.5,1622120000000000.0,0,"{'00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,24:09.8,24:13.9,1622120000000000.0,4063194,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
WPAN,0,0,0,0,24:09.8,24:14.5,1622120000000000.0,4642227,set(),Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,24:09.9,24:14.5,1622120000000000.0,4544854,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,24:10.1,24:10.1,1622120000000000.0,39433,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,24:10.4,24:14.9,1622120000000000.0,4506094,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,24:11.8,24:16.4,1622120000000000.0,4656250,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,24:13.0,24:17.6,1622120000000000.0,4585938,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,24:13.7,24:18.2,1622120000000000.0,4527355,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,24:14.9,24:19.8,1622120000000000.0,4967925,set(),Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,24:15.6,24:20.3,1622120000000000.0,4672231,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,24:16.3,24:20.9,1622120000000000.0,4541491,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,24:17.4,24:17.4,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,24:17.9,24:17.9,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,24:18.1,24:22.9,1622120000000000.0,4817057,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
ICMPv6,fe80::212:7407:7:707,0,fe80::212:740a:a:a0a,0,24:19.2,24:19.2,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7402:2:202,0,fe80::212:7405:5:505,0,24:19.7,24:19.7,1622120000000000.0,0,"{'00:12:74:02:00:02:02:02', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,24:19.8,24:19.8,1622120000000000.0,37025,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,24:20.0,24:20.0,1622120000000000.0,21717,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
WPAN,0,0,0,0,24:20.0,24:24.8,1622120000000000.0,4880641,set(),Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,24:21.6,24:21.6,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,24:21.8,24:25.8,1622120000000000.0,3984374,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,24:23.2,24:27.5,1622120000000000.0,4289062,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,24:23.6,24:23.6,1622120000000000.0,49533,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,24:23.8,24:28.6,1622120000000000.0,4765641,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,24:24.8,24:29.2,1622120000000000.0,4496206,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7403:3:303,0,fe80::212:7406:6:606,0,24:24.8,24:24.8,1622120000000000.0,0,"{'00:12:74:06:00:06:06:06', '00:12:74:03:00:03:03:03'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,24:25.1,24:25.1,1622120000000000.0,29212,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,24:25.1,24:29.3,1622120000000000.0,4157908,set(),Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,24:25.4,24:25.4,1622120000000000.0,11440,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,24:25.9,24:25.9,1622120000000000.0,49282,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,24:27.4,24:32.2,1622120000000000.0,4835938,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,24:28.7,24:33.4,1622120000000000.0,4664756,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,24:28.9,24:28.9,1622120000000000.0,33908,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,24:30.7,24:30.7,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
WPAN,0,0,0,0,24:30.7,24:35.7,1622120000000000.0,4978606,set(),Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,24:31.0,24:31.0,1622120000000000.0,52664,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,24:31.0,24:35.7,1622120000000000.0,4693578,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,24:31.5,24:36.3,1622120000000000.0,4807098,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,24:32.1,24:32.1,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,24:34.3,24:34.3,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,24:34.6,24:34.7,1622120000000000.0,47244,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,24:34.7,24:34.8,1622120000000000.0,57361,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,24:35.7,24:40.7,1622120000000000.0,4966937,set(),Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,24:35.8,24:35.8,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,24:36.5,24:41.5,1622120000000000.0,4976563,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,24:36.9,24:36.9,1622120000000000.0,37023,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,24:37.3,24:41.8,1622120000000000.0,4515642,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,24:37.6,24:42.3,1622120000000000.0,4703819,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,24:39.9,24:44.9,1622120000000000.0,4937500,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,24:40.2,24:44.7,1622120000000000.0,4521703,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,24:40.3,24:40.3,1622120000000000.0,11776,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,24:40.7,24:40.7,1622120000000000.0,33907,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,24:40.7,24:45.6,1622120000000000.0,4913676,set(),Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,24:41.3,24:41.3,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,24:42.2,24:42.2,1622120000000000.0,20615,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,24:42.7,24:47.2,1622120000000000.0,4435475,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,24:45.5,24:45.5,1622120000000000.0,11777,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,24:45.6,24:50.1,1622120000000000.0,4507813,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,24:46.5,24:46.6,1622120000000000.0,33909,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,24:46.5,24:50.8,1622120000000000.0,4291717,set(),Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,24:47.1,24:47.1,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,24:47.2,24:47.2,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,24:47.4,24:47.4,1622120000000000.0,24145,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,24:47.8,24:47.8,1622120000000000.0,18051,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,24:50.1,24:50.1,1622120000000000.0,29529,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,24:50.3,24:54.8,1622120000000000.0,4500016,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,24:50.8,24:55.7,1622120000000000.0,4875368,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,24:52.0,24:56.2,1622120000000000.0,4213594,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,24:52.0,24:56.7,1622120000000000.0,4759289,set(),Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,24:52.2,24:56.6,1622120000000000.0,4412023,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
ICMPv6,fe80::212:7406:6:606,0,fe80::212:740b:b:b0b,0,24:52.2,24:52.2,1622120000000000.0,0,"{'00:12:74:06:00:06:06:06', '00:12:74:0b:00:0b:0b:0b'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,24:52.3,24:56.7,1622120000000000.0,4453160,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,24:52.4,24:52.4,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,24:52.6,24:52.6,1622120000000000.0,39772,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,24:53.0,24:57.6,1622120000000000.0,4596160,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,24:55.5,25:00.2,1622120000000000.0,4749985,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,24:55.7,24:55.8,1622120000000000.0,32126,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
WPAN,0,0,0,0,24:57.5,25:02.4,1622120000000000.0,4893116,set(),Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,24:58.1,25:02.8,1622120000000000.0,4688196,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,24:58.3,24:58.3,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,25:00.2,25:00.2,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,25:00.9,25:00.9,1622120000000000.0,11836,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,25:01.0,25:01.0,1622120000000000.0,11439,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,25:01.0,25:01.1,1622120000000000.0,26096,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,25:02.0,25:02.0,1622120000000000.0,57114,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,25:02.1,25:06.9,1622120000000000.0,4859374,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,25:02.4,25:06.7,1622120000000000.0,4321255,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,25:02.7,25:07.3,1622120000000000.0,4547601,set(),Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,25:04.2,25:04.2,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,25:05.4,25:05.4,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,25:06.0,25:10.7,1622120000000000.0,4687485,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,25:06.2,25:11.1,1622120000000000.0,4857657,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,25:06.5,25:06.5,1622120000000000.0,23790,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,25:06.9,25:06.9,1622120000000000.0,11705,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,25:07.0,25:11.4,1622120000000000.0,4439913,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,25:07.3,25:11.8,1622120000000000.0,4531964,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,25:10.1,25:10.1,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
WPAN,0,0,0,0,25:10.1,25:12.2,1622120000000000.0,2165942,set(),Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,25:10.8,25:10.8,1622120000000000.0,55675,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,25:10.9,25:15.6,1622120000000000.0,4640624,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
ICMPv6,fe80::212:7407:7:707,0,fe80::212:7409:9:909,0,25:11.0,25:11.0,1622120000000000.0,0,"{'00:12:74:09:00:09:09:09', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,25:11.8,25:11.8,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,25:12.0,25:12.0,1622120000000000.0,41736,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,25:12.2,25:16.5,1622120000000000.0,4273790,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,25:15.2,25:15.3,1622120000000000.0,52954,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
WPAN,0,0,0,0,25:15.2,25:20.1,1622120000000000.0,4843861,set(),Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,25:15.5,25:19.7,1622120000000000.0,4179564,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,25:15.8,25:20.5,1622120000000000.0,4704038,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,25:16.2,25:20.8,1622120000000000.0,4539062,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,25:17.0,25:21.9,1622120000000000.0,4851563,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,25:17.2,25:17.3,1622120000000000.0,86645,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,25:17.2,25:21.5,1622120000000000.0,4300870,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,25:18.0,25:18.0,1622120000000000.0,11705,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,25:20.1,25:24.6,1622120000000000.0,4484376,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
WPAN,0,0,0,0,25:20.5,25:25.3,1622120000000000.0,4778902,set(),Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,25:20.6,25:20.6,1622120000000000.0,45141,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,25:21.4,25:21.5,1622120000000000.0,23790,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,25:22.8,25:22.8,1622120000000000.0,11639,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,25:23.2,25:23.2,1622120000000000.0,11705,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,25:24.6,25:24.6,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7407:7:707,6666,25:25.3,25:25.3,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,25:25.6,25:25.6,1622120000000000.0,28474,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,25:25.6,25:30.5,1622120000000000.0,4886041,set(),Normal
UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,25:26.2,25:26.2,1622120000000000.0,52954,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:05:00:05:05:05'}",Normal
UDP,::212:7401:1:101,5555,::212:7409:9:909,6666,25:26.2,25:30.8,1622120000000000.0,4579231,"{'00:12:74:09:00:09:09:09', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,25:26.8,25:31.0,1622120000000000.0,4172245,"{'00:12:74:01:00:01:01:01', '00:12:74:0b:00:0b:0b:0b', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,25:27.1,25:31.2,1622120000000000.0,4104576,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08'}",Normal
UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,25:28.1,25:28.1,1622120000000000.0,39770,"{'00:12:74:01:00:01:01:01', '00:12:74:08:00:08:08:08', '00:12:74:02:00:02:02:02'}",Normal
UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,25:28.6,25:32.9,1622120000000000.0,4315176,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,25:30.0,25:30.0,1622120000000000.0,0,"{'00:12:74:01:00:01:01:01', '00:12:74:04:00:04:04:04'}",Normal
UDP,::212:7401:1:101,5555,::212:740a:a:a0a,6666,25:30.5,25:30.5,1622120000000000.0,0,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:01:00:01:01:01'}",Normal
UDP,::212:7401:1:101,5555,::212:7403:3:303,6666,25:30.6,25:35.3,1622120000000000.0,4692461,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01', '00:12:74:07:00:07:07:07'}",Normal
WPAN,0,0,0,0,25:30.6,25:35.6,1622120000000000.0,4940563,set(),Normal
